rank,uid,profile,start_date,end_date,name,changesets,map_changes,highway_len_m,nodes.create,nodes.modify,nodes.delete,ways.create,ways.modify,ways.delete,relations.create,relations.modify,relations.delete,poi.create,poi.modify,building.create,building.modify,highway.create,highway.modify,waterway.create,waterway.modify,amenity.create,amenity.modify,countries,editors,hashtags,tags_create,tags_modify
6248,18512063,https://www.openstreetmap.org/user/RobCap,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,RobCap,2.0,174.0,0.0,144.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#hotosm-project-14230,#OMHAP,#Syria,#AKDN,#MissingMaps,#TürkiyeEQ060223","{""building"": 30}",{}
6249,17872469,https://www.openstreetmap.org/user/Fatmamohammed,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Fatmamohammed,24.0,174.0,0.0,142.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#hotosm-project-14311,#MissingMaps,#TürkiyeEQ060223","{""building"": 29, ""natural"": 5, ""name"": 3, ""highway"": 1}","{""highway"": 2}"
6250,18566393,https://www.openstreetmap.org/user/Sai%20Dinesh%20N,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Sai Dinesh N,5.0,174.0,0.0,135.0,0.0,0.0,31.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#uhuzam,#hotosm-project-14264,#cscrs,#turkey,#TürkiyeEQ060223","{""building"": 31, ""layer"": 1}","{""highway"": 4, ""building"": 3, ""boundary"": 1, ""source"": 1, ""admin_level"": 1}"
6251,15988728,https://www.openstreetmap.org/user/ProcesM%402022,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,ProcesM@2022,21.0,174.0,95.0,151.0,1.0,0.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#AKDN,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 14, ""highway"": 6}",{}
6252,10382107,https://www.openstreetmap.org/user/fperchinenna,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,fperchinenna,13.0,174.0,0.0,146.0,4.0,1.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic","iD 2.21.1,RapiD 1.1.9-tm.1","#hotosm-project-14226,#awsmapathon,#OMHAP,#Syria,#turkiye,#AKDN,#helpngo,#MissingMaps,#turkey,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 22}","{""building"": 1}"
6253,15860822,https://www.openstreetmap.org/user/kaiFischer13,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,kaiFischer13,1.0,174.0,0.0,149.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#AKDN,#MissingMaps,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 23, ""layer"": 1}","{""landuse"": 2}"
6254,14293028,https://www.openstreetmap.org/user/Deniz%20YAVUZAY,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Deniz YAVUZAY,1.0,174.0,46.0,52.0,110.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14221,#turkey,#TürkiyeEQ060223","{""building"": 10, ""highway"": 1}","{""highway"": 1, ""source"": 1}"
6255,14365873,https://www.openstreetmap.org/user/R%40chel,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,R@chel,2.0,174.0,0.0,134.0,0.0,8.0,30.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic","iD 2.21.1,RapiD 1.1.9-tm.1","#Accenture,#hotosm-project-14230,#yercizenler,#OMHAP,#Syria,#corpcitphfebruary2023,#acnphilippinesfy23,#corpcitph,#AKDN,#HOTPH_ACNPH,#hotosm-project-14235,#TürkiyeEQ060223,#acnphl","{""building"": 30}",{}
6256,18523428,https://www.openstreetmap.org/user/Icay,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Icay,34.0,174.0,0.0,137.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#turkey,#TürkiyeEQ060223,#hotosm-project-14262","{""building"": 35}","{""building"": 2}"
6257,18500152,https://www.openstreetmap.org/user/Yanavdp22,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Yanavdp22,8.0,173.0,0.0,87.0,26.0,39.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#turkiye,#awsmapathon,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 12, ""source"": 5}","{""building"": 5, ""amenity"": 1, ""religion"": 1}"
6258,18443445,https://www.openstreetmap.org/user/arinsoye,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,arinsoye,2.0,173.0,0.0,128.0,0.0,18.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14235,#AWSMapathon,#yercizenler,#TürkiyeEQ060223","{""building"": 24, ""layer"": 2}",{}
6259,16658114,https://www.openstreetmap.org/user/dupappal,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,dupappal,2.0,173.0,91.0,129.0,0.0,20.0,21.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#awsmapathon,#turkey,#TürkiyeEQ060223,#hotosm-project-14262","{""building"": 20, ""highway"": 1}",{}
6260,17671385,https://www.openstreetmap.org/user/Hannah_H,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Hannah_H,2.0,172.0,4364.0,154.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#hotosm-project-14311,#Arup,#MissingMaps,#TürkiyeEQ060223,#ArupAdelaide","{""building"": 11, ""highway"": 7}",{}
6261,17138270,https://www.openstreetmap.org/user/Margot7308,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Margot7308,2.0,172.0,0.0,125.0,0.0,28.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#AKDN,#MissingMaps,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 18}",{}
6262,18009272,https://www.openstreetmap.org/user/Henny%20Vianelde,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Henny Vianelde,1.0,172.0,0.0,145.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#hotosm-project-14311,#MissingMaps,#TürkiyeEQ060223","{""building"": 26, ""highway"": 1}",{}
6263,18438338,https://www.openstreetmap.org/user/didemcolako,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,didemcolako,4.0,172.0,0.0,139.0,8.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14234,#turkey,#TürkiyeEQ060223","{""building"": 25, ""source"": 5}",{}
6264,18498768,https://www.openstreetmap.org/user/Janakou,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Janakou,3.0,172.0,0.0,140.0,0.0,8.0,22.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#hotosm-project-14230,#OMHAP,#Syria,#AKDN,#awsmapathonfebruary2023,#TürkiyeEQ060223","{""building"": 22}",{}
6265,18535573,https://www.openstreetmap.org/user/Lewa%20Jones,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Lewa Jones,7.0,172.0,0.0,138.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14233,#turkey,#TürkiyeEQ060223","{""building"": 34}",{}
6266,3607726,https://www.openstreetmap.org/user/ArunMaharajan,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,ArunMaharajan,5.0,172.0,272.0,155.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14225,#turkey,#TürkiyeEQ060223","{""building"": 10, ""source"": 9, ""highway"": 4, ""tracktype"": 1}","{""source"": 2, ""building"": 1, ""highway"": 1}"
6267,18413231,https://www.openstreetmap.org/user/PinarKohlmeier,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,PinarKohlmeier,9.0,172.0,700.0,106.0,35.0,12.0,13.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#TürkiyeEQ060223,#hotosm-project-14218,#yercizenler,#hotosm-project-14219","{""highway"": 7, ""building"": 6, ""source"": 4}","{""highway"": 2, ""source"": 1}"
6268,4587788,https://www.openstreetmap.org/user/jbelanger,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,jbelanger,1.0,172.0,0.0,130.0,8.0,8.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#turkiye,#awsmapathon,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 25, ""source"": 23}",{}
6269,17993847,https://www.openstreetmap.org/user/uludagcan,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,uludagcan,2.0,172.0,0.0,115.0,0.0,40.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14233,#turkey,#TürkiyeEQ060223","{""building"": 15, ""wood"": 1, ""natural"": 1}",{}
6270,18534218,https://www.openstreetmap.org/user/Estelle%20Bonet,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Estelle Bonet,1.0,172.0,0.0,137.0,0.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14233,#turkey,#TürkiyeEQ060223","{""building"": 32}",{}
6271,5106414,https://www.openstreetmap.org/user/Dilek%20G%C3%BCrel,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Dilek Gürel,6.0,172.0,0.0,114.0,1.0,3.0,42.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#awsmapathon,#yercizenler,#turkiye,#uhuzam,#hotosm-project-14264,#hotosm-project-14233,#cscrs,#helpngo,#turkey,#hotosm-project-14235,#TürkiyeEQ060223,#hotosm-project-14262","{""building"": 39, ""highway"": 3, ""source"": 1}","{""highway"": 4, ""building"": 3, ""source"": 2, ""name"": 1}"
6272,11242019,https://www.openstreetmap.org/user/To_ar,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,To_ar,4.0,172.0,0.0,121.0,14.0,8.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#TürkiyeEQ060223,#hotosm-project-14218,#yercizenler","{""building"": 26, ""source"": 26}","{""landuse"": 3, ""source"": 3}"
6273,13292990,https://www.openstreetmap.org/user/%C5%9Eeyda%20G%C3%BCls%C3%BCm,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Şeyda Gülsüm,1.0,172.0,0.0,22.0,136.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14234,#turkey,#TürkiyeEQ060223","{""building"": 8}","{""building"": 6, ""source"": 6}"
6274,10027775,https://www.openstreetmap.org/user/dargius,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,dargius,3.0,172.0,1100.0,138.0,3.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,RapiD 1.1.9-tm.1,"#OMHAP,#Syria,#AKDN,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 20, ""source"": 20, ""highway"": 9}","{""landuse"": 1, ""highway"": 1}"
6275,18499086,https://www.openstreetmap.org/user/BabsWithLoadsOfCats,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,BabsWithLoadsOfCats,17.0,171.0,0.0,152.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#turkiye,#awsmapathon,#helpngo,#turkey,#TürkiyeEQ060223","{""building"": 17}","{""boundary"": 1, ""admin_level"": 1}"
6276,2515963,https://www.openstreetmap.org/user/Araba,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Araba,8.0,171.0,1054.0,157.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,Turkey,"JOSM/1.5 (14382 fr),RapiD 1.1.9-tm.1","#yercizenler,#turkiye,#turkey,#TürkiyeEQ060223,#hotosm-project-14262","{""highway"": 8, ""access"": 6, ""horse"": 6, ""bicycle"": 6, ""motor_vehicle"": 6, ""foot"": 6, ""building"": 1, ""name:fr"": 1}","{""highway"": 5, ""source"": 3}"
6277,17393421,https://www.openstreetmap.org/user/Adele%20Meucci,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Adele Meucci,3.0,171.0,0.0,136.0,4.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#osm_italia,#yercizenler,#turkiye,#rapid,#youthmappers,#hotosm-project-14225,#turkey,#hotosm-project-14235,#polimappers,#TürkiyeEQ060223,#polimappers_for_turkiye,#unifi_mapathon_2023","{""building"": 31, ""source"": 31}",{}
6278,17414246,https://www.openstreetmap.org/user/Ben%20Vanderford,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Ben Vanderford,2.0,171.0,0.0,119.0,0.0,31.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#TürkiyeEQ060223,#OMHAP,#hotosm-project-14245,#Syria","{""building"": 19, ""waterway"": 1}",{}
6279,18417406,https://www.openstreetmap.org/user/Elifyyy,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Elifyyy,2.0,171.0,4104.0,154.0,0.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#TürkiyeEQ060223,#yercizenler,#hotosm-project-14219","{""building"": 12, ""source"": 12, ""highway"": 2, ""name"": 1}","{""building"": 1, ""source"": 1, ""name"": 1}"
6280,17600734,https://www.openstreetmap.org/user/mseba,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,mseba,2.0,171.0,0.0,141.0,6.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#AKDN,#MissingMaps,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 23, ""layer"": 1}","{""highway"": 1}"
6281,18471647,https://www.openstreetmap.org/user/Jack%20Alexandeer,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Jack Alexandeer,1.0,171.0,3993.0,151.0,5.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#hotosm-project-14226,#turkiye,#awsmapathon,#helpngo,#turkey,#TürkiyeEQ060223","{""source"": 13, ""highway"": 12, ""building"": 1}","{""source"": 2, ""waterway"": 1, ""highway"": 1, ""irrigation"": 1, ""name"": 1}"
6282,18498505,https://www.openstreetmap.org/user/Vince%20Renault,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Vince Renault,2.0,170.0,0.0,120.0,0.0,16.0,28.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#hotosm-project-14230,#OMHAP,#Syria,#AKDN,#awsmapathonfebruary2023,#TürkiyeEQ060223","{""building"": 28}","{""building"": 2}"
6283,11072120,https://www.openstreetmap.org/user/PaigeMarks,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,PaigeMarks,6.0,170.0,0.0,128.0,4.0,4.0,32.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#TürkiyeEQ060223,#hotosm-project-14246,#OMHAP,#Syria","{""building"": 32}",{}
6284,18512364,https://www.openstreetmap.org/user/Rob%20Buck1000,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Rob Buck1000,1.0,170.0,0.0,89.0,0.0,53.0,18.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#AKDN,#MissingMaps,#Cork,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 18}",{}
6285,17717227,https://www.openstreetmap.org/user/Youthika%20Rajkhowa,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Youthika Rajkhowa,1.0,170.0,0.0,139.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,RapiD 1.1.9-tm.1,"#OMHAP,#Syria,#AKDN,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 31}",{}
6286,18665951,https://www.openstreetmap.org/user/DuyguG,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,DuyguG,8.0,170.0,464.0,139.0,4.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#turkey,#TürkiyeEQ060223,#hotosm-project-14262","{""highway"": 14, ""building"": 10}","{""highway"": 2, ""building"": 1, ""source"": 1}"
6287,15763671,https://www.openstreetmap.org/user/Akhsa45,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Akhsa45,5.0,170.0,0.0,125.0,4.0,0.0,35.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14221,#hotosm-project-14234,#turkey,#TürkiyeEQ060223","{""building"": 34, ""highway"": 1}","{""source"": 5, ""highway"": 4, ""building"": 2}"
6288,18425303,https://www.openstreetmap.org/user/Dotdot321,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Dotdot321,10.0,170.0,761.0,126.0,0.0,13.0,27.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14221,#hotosm-project-14225,#hotosm-project-14234,#turkey,#TürkiyeEQ060223","{""building"": 26, ""highway"": 1}","{""boundary"": 1, ""admin_level"": 1}"
6289,11914521,https://www.openstreetmap.org/user/maschroder,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,maschroder,2.0,170.0,405.0,141.0,0.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14233,#turkey,#TürkiyeEQ060223","{""building"": 22, ""highway"": 5, ""source"": 3}","{""highway"": 2}"
6290,18594864,https://www.openstreetmap.org/user/Vikram%20Thomas,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Vikram Thomas,8.0,170.0,0.0,138.0,1.0,0.0,28.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#uhuzam,#hotosm-project-14264,#hotosm-project-14233,#cscrs,#turkey,#TürkiyeEQ060223","{""building"": 28, ""source"": 1}","{""building"": 2, ""source"": 2, ""highway"": 1}"
6291,13015937,https://www.openstreetmap.org/user/SuraKircali,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,SuraKircali,2.0,169.0,0.0,87.0,49.0,12.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14234,#hotosm-project-14218,#turkey,#TürkiyeEQ060223","{""building"": 16, ""source"": 16, ""layer"": 1}","{""highway"": 1, ""source"": 1}"
6292,18481401,https://www.openstreetmap.org/user/Cleudia,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Cleudia,1.0,169.0,0.0,139.0,0.0,8.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#TürkiyeEQ060223,#yercizenler,#hotosm-project-14235","{""building"": 21}",{}
6293,17478190,https://www.openstreetmap.org/user/emmarice,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,emmarice,12.0,169.0,359.0,134.0,0.0,0.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic","iD 2.21.1,RapiD 1.1.9-tm.1","#yercizenler,#OMHAP,#Syria,#turkiye,#hotosm-project-14311,#AKDN,#hotosm-project-14233,#MissingMaps,#turkey,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 27, ""highway"": 4}","{""highway"": 3, ""building"": 1, ""source"": 1}"
6294,18491087,https://www.openstreetmap.org/user/Mathieu%20COURTOIS,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Mathieu COURTOIS,2.0,169.0,648.0,134.0,1.0,1.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#TürkiyeEQ060223,#OMHAP,#hotosm-project-14245,#Syria","{""building"": 24, ""highway"": 6}","{""highway"": 2, ""building"": 1}"
6295,18438682,https://www.openstreetmap.org/user/Seda%20Blb,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Seda Blb,1.0,169.0,3858.0,142.0,0.0,0.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14234,#turkey,#TürkiyeEQ060223","{""building"": 13, ""highway"": 10, ""layer"": 1}","{""highway"": 3, ""source"": 3, ""ref"": 1, ""name"": 1}"
6296,18498067,https://www.openstreetmap.org/user/CraigLocke,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,CraigLocke,2.0,169.0,0.0,98.0,0.0,12.0,58.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Syrian Arab Republic,iD 2.21.1,"#OMHAP,#Syria,#EMEA,#AKDN,#Bloomberg,#TürkiyeEQ060223,#hotosm-project-14232","{""building"": 58}",{}
6297,18508571,https://www.openstreetmap.org/user/Maty%20%3A%7C,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,Maty :|,2.0,169.0,0.0,146.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Turkey,Syrian Arab Republic","iD 2.21.1,RapiD 1.1.9-tm.1","#yercizenler,#OMHAP,#Syria,#hotosm-project-14246,#hotosm-project-14235,#TürkiyeEQ060223","{""building"": 23}",{}
6298,14625813,https://www.openstreetmap.org/user/ntamaran,2023-02-05 00:00:00+00:00,2023-03-15 21:22:00+00:00,ntamaran,1.0,169.0,0.0,129.0,10.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,RapiD 1.1.9-tm.1,"#yercizenler,#turkiye,#hotosm-project-14233,#turkey,#TürkiyeEQ060223","{""building"": 28, ""source"": 28}","{""building"": 2, ""damage:type"": 2, ""source"": 2, ""damage:event"": 2, ""destroyed:building"": 2, ""damage:date"": 2, ""earthquake:damage"": 2}"
